Id,Label
12592,passaro
12593,veado
12594,passaro
12595,navio
12596,navio
12597,passaro
12598,gato
12599,automovel
12600,sapo
12601,automovel
12602,navio
12603,caminhao
12604,gato
12605,cavalo
12606,aviao
12607,caminhao
12608,cavalo
12609,passaro
12610,aviao
12611,cachorro
12612,veado
12613,automovel
12614,sapo
12615,aviao
12616,passaro
12617,cavalo
12618,aviao
12619,cavalo
12620,cachorro
12621,caminhao
12622,navio
12623,caminhao
12624,caminhao
12625,veado
12626,sapo
12627,aviao
12628,cavalo
12629,passaro
12630,aviao
12631,cavalo
12632,caminhao
12633,navio
12634,veado
12635,navio
12636,passaro
12637,cavalo
12638,cachorro
12639,navio
12640,gato
12641,passaro
12642,cavalo
12643,aviao
12644,passaro
12645,gato
12646,sapo
12647,sapo
12648,cavalo
12649,cavalo
12650,gato
12651,sapo
12652,veado
12653,cavalo
12654,automovel
12655,passaro
12656,navio
12657,navio
12658,caminhao
12659,automovel
12660,gato
12661,caminhao
12662,cachorro
12663,aviao
12664,automovel
12665,veado
12666,passaro
12667,sapo
12668,automovel
12669,navio
12670,gato
12671,cachorro
12672,cavalo
12673,caminhao
12674,passaro
12675,cavalo
12676,aviao
12677,sapo
12678,sapo
12679,cavalo
12680,sapo
12681,aviao
12682,cachorro
12683,cavalo
12684,cachorro
12685,gato
12686,cavalo
12687,navio
12688,automovel
12689,navio
12690,cavalo
12691,veado
12692,sapo
12693,navio
12694,veado
12695,sapo
12696,gato
12697,caminhao
12698,caminhao
12699,navio
12700,automovel
12701,caminhao
12702,gato
12703,gato
12704,passaro
12705,gato
12706,caminhao
12707,cavalo
12708,cavalo
12709,automovel
12710,caminhao
12711,cavalo
12712,navio
12713,aviao
12714,passaro
12715,automovel
12716,gato
12717,gato
12718,aviao
12719,passaro
12720,caminhao
12721,passaro
12722,navio
12723,passaro
12724,automovel
12725,aviao
12726,sapo
12727,gato
12728,automovel
12729,cachorro
12730,automovel
12731,veado
12732,navio
12733,passaro
12734,passaro
12735,cachorro
12736,cavalo
12737,veado
12738,passaro
12739,aviao
12740,cavalo
12741,cachorro
12742,veado
12743,navio
12744,veado
12745,caminhao
12746,caminhao
12747,veado
12748,veado
12749,aviao
12750,gato
12751,cachorro
12752,veado
12753,gato
12754,veado
12755,aviao
12756,veado
12757,gato
12758,sapo
12759,cavalo
12760,aviao
12761,aviao
12762,navio
12763,cavalo
12764,aviao
12765,cachorro
12766,aviao
12767,cavalo
12768,navio
12769,gato
12770,caminhao
12771,passaro
12772,caminhao
12773,caminhao
12774,cavalo
12775,caminhao
12776,caminhao
12777,sapo
12778,automovel
12779,caminhao
12780,automovel
12781,aviao
12782,automovel
12783,caminhao
12784,automovel
12785,gato
12786,veado
12787,aviao
12788,automovel
12789,aviao
12790,gato
12791,caminhao
12792,caminhao
12793,navio
12794,cavalo
12795,gato
12796,aviao
12797,veado
12798,automovel
12799,veado
12800,veado
12801,caminhao
12802,caminhao
12803,sapo
12804,gato
12805,aviao
12806,caminhao
12807,caminhao
12808,caminhao
12809,sapo
12810,navio
12811,caminhao
12812,sapo
12813,aviao
12814,caminhao
12815,aviao
12816,gato
12817,sapo
12818,aviao
12819,gato
12820,aviao
12821,sapo
12822,navio
12823,automovel
12824,gato
12825,cavalo
12826,sapo
12827,navio
12828,aviao
12829,sapo
12830,aviao
12831,aviao
12832,passaro
12833,navio
12834,veado
12835,aviao
12836,gato
12837,passaro
12838,caminhao
12839,cavalo
12840,gato
12841,caminhao
12842,gato
12843,cachorro
12844,veado
12845,aviao
12846,passaro
12847,automovel
12848,navio
12849,cavalo
12850,passaro
12851,cachorro
12852,automovel
12853,cachorro
12854,automovel
12855,sapo
12856,automovel
12857,cavalo
12858,sapo
12859,aviao
12860,gato
12861,veado
12862,caminhao
12863,cachorro
12864,veado
12865,veado
12866,navio
12867,sapo
12868,sapo
12869,gato
12870,caminhao
12871,gato
12872,caminhao
12873,aviao
12874,aviao
12875,navio
12876,caminhao
12877,veado
12878,veado
12879,veado
12880,navio
12881,passaro
12882,gato
12883,navio
12884,navio
12885,caminhao
12886,sapo
12887,veado
12888,cachorro
12889,navio
12890,passaro
12891,navio
12892,navio
12893,sapo
12894,veado
12895,passaro
12896,gato
12897,aviao
12898,aviao
12899,veado
12900,automovel
12901,aviao
12902,automovel
12903,sapo
12904,caminhao
12905,sapo
12906,navio
12907,gato
12908,caminhao
12909,sapo
12910,passaro
12911,cachorro
12912,cachorro
12913,gato
12914,cavalo
12915,cavalo
12916,caminhao
12917,passaro
12918,sapo
12919,automovel
12920,cavalo
12921,sapo
12922,aviao
12923,caminhao
12924,automovel
12925,cachorro
12926,sapo
12927,sapo
12928,gato
12929,gato
12930,sapo
12931,cavalo
12932,sapo
12933,aviao
12934,passaro
12935,navio
12936,aviao
12937,veado
12938,sapo
12939,aviao
12940,gato
12941,sapo
12942,navio
12943,automovel
12944,cavalo
12945,gato
12946,navio
12947,passaro
12948,automovel
12949,gato
12950,cavalo
12951,veado
12952,veado
12953,navio
12954,veado
12955,navio
12956,caminhao
12957,cachorro
12958,navio
12959,passaro
12960,passaro
12961,caminhao
12962,veado
12963,automovel
12964,veado
12965,gato
12966,passaro
12967,cachorro
12968,navio
12969,cachorro
12970,cavalo
12971,cavalo
12972,aviao
12973,automovel
12974,navio
12975,sapo
12976,automovel
12977,cavalo
12978,sapo
12979,passaro
12980,automovel
12981,passaro
12982,passaro
12983,navio
12984,cavalo
12985,aviao
12986,gato
12987,navio
12988,cachorro
12989,cavalo
12990,sapo
12991,gato
12992,passaro
12993,cachorro
12994,passaro
12995,passaro
12996,sapo
12997,cavalo
12998,sapo
12999,gato
13000,caminhao
13001,cavalo
13002,aviao
13003,aviao
13004,gato
13005,veado
13006,passaro
13007,passaro
13008,caminhao
13009,caminhao
13010,navio
13011,aviao
13012,aviao
13013,cachorro
13014,cavalo
13015,caminhao
13016,navio
13017,sapo
13018,gato
13019,navio
13020,cachorro
13021,cachorro
13022,cachorro
13023,cachorro
13024,gato
13025,aviao
13026,cachorro
13027,sapo
13028,gato
13029,caminhao
13030,cachorro
13031,automovel
13032,aviao
13033,automovel
13034,passaro
13035,cavalo
13036,veado
13037,gato
13038,automovel
13039,cachorro
13040,gato
13041,gato
13042,aviao
13043,passaro
13044,cavalo
13045,automovel
13046,automovel
13047,caminhao
13048,cavalo
13049,navio
13050,navio
13051,caminhao
13052,veado
13053,aviao
13054,cachorro
13055,automovel
13056,aviao
13057,cavalo
13058,cavalo
13059,automovel
13060,cachorro
13061,cavalo
13062,cachorro
13063,automovel
13064,gato
13065,caminhao
13066,cachorro
13067,sapo
13068,gato
13069,sapo
13070,navio
13071,aviao
13072,aviao
13073,veado
13074,veado
13075,gato
13076,sapo
13077,cachorro
13078,veado
13079,cavalo
13080,automovel
13081,passaro
13082,sapo
13083,cavalo
13084,passaro
13085,automovel
13086,sapo
13087,aviao
13088,veado
13089,sapo
13090,passaro
13091,passaro
13092,veado
13093,navio
13094,sapo
13095,cavalo
13096,gato
13097,gato
13098,cavalo
13099,cachorro
13100,navio
13101,navio
13102,caminhao
13103,gato
13104,cachorro
13105,veado
13106,passaro
13107,aviao
13108,cavalo
13109,cachorro
13110,passaro
13111,passaro
13112,cavalo
13113,navio
13114,gato
13115,sapo
13116,gato
13117,passaro
13118,veado
13119,aviao
13120,automovel
13121,aviao
13122,cachorro
13123,veado
13124,veado
13125,automovel
13126,automovel
13127,cachorro
13128,cachorro
13129,navio
13130,cavalo
13131,caminhao
13132,caminhao
13133,passaro
13134,aviao
13135,cavalo
13136,navio
13137,caminhao
13138,veado
13139,cavalo
13140,passaro
13141,automovel
13142,automovel
13143,gato
13144,aviao
13145,passaro
13146,gato
13147,cavalo
13148,gato
13149,caminhao
13150,gato
13151,caminhao
13152,caminhao
13153,cachorro
13154,cachorro
13155,passaro
13156,gato
13157,caminhao
13158,automovel
13159,navio
13160,cachorro
13161,aviao
13162,cavalo
13163,sapo
13164,veado
13165,gato
13166,passaro
13167,passaro
13168,aviao
13169,aviao
13170,veado
13171,gato
13172,automovel
13173,caminhao
13174,veado
13175,cavalo
13176,navio
13177,cachorro
13178,cavalo
13179,navio
13180,caminhao
13181,automovel
13182,veado
13183,caminhao
13184,caminhao
13185,passaro
13186,cavalo
13187,cachorro
13188,cavalo
13189,gato
13190,passaro
13191,gato
13192,aviao
13193,cachorro
13194,aviao
13195,gato
13196,cachorro
13197,navio
13198,cachorro
13199,automovel
13200,caminhao
13201,automovel
13202,gato
13203,passaro
13204,veado
13205,cachorro
13206,cavalo
13207,cavalo
13208,caminhao
13209,gato
13210,caminhao
13211,cavalo
13212,cachorro
13213,cachorro
13214,veado
13215,automovel
13216,veado
13217,sapo
13218,cachorro
13219,veado
13220,cavalo
13221,sapo
13222,caminhao
13223,sapo
13224,aviao
13225,cavalo
13226,cachorro
13227,veado
13228,cachorro
13229,cachorro
13230,gato
13231,veado
13232,aviao
13233,veado
13234,sapo
13235,aviao
13236,navio
13237,veado
13238,cachorro
13239,veado
13240,cavalo
13241,automovel
13242,aviao
13243,caminhao
13244,passaro
13245,gato
13246,sapo
13247,automovel
13248,caminhao
13249,cachorro
13250,aviao
13251,caminhao
13252,veado
13253,aviao
13254,sapo
13255,sapo
13256,cachorro
13257,navio
13258,sapo
13259,caminhao
13260,navio
13261,automovel
13262,cavalo
13263,passaro
13264,caminhao
13265,aviao
13266,gato
13267,caminhao
13268,cavalo
13269,caminhao
13270,sapo
13271,passaro
13272,aviao
13273,aviao
13274,navio
13275,navio
13276,cavalo
13277,cachorro
13278,veado
13279,caminhao
13280,cavalo
13281,gato
13282,sapo
13283,navio
13284,navio
13285,veado
13286,automovel
13287,cavalo
13288,passaro
13289,sapo
13290,cavalo
13291,gato
13292,aviao
13293,automovel
13294,passaro
13295,caminhao
13296,gato
13297,cavalo
13298,veado
13299,sapo
13300,cachorro
13301,passaro
13302,caminhao
13303,aviao
13304,navio
13305,cachorro
13306,caminhao
13307,passaro
13308,navio
13309,automovel
13310,sapo
13311,passaro
13312,gato
13313,sapo
13314,cavalo
13315,cavalo
13316,cavalo
13317,navio
13318,cavalo
13319,gato
13320,sapo
13321,cavalo
13322,caminhao
13323,aviao
13324,aviao
13325,automovel
13326,navio
13327,sapo
13328,navio
13329,aviao
13330,automovel
13331,cavalo
13332,gato
13333,caminhao
13334,veado
13335,cavalo
13336,caminhao
13337,aviao
13338,cavalo
13339,caminhao
13340,passaro
13341,passaro
13342,automovel
13343,passaro
13344,aviao
13345,automovel
13346,gato
13347,veado
13348,veado
13349,cavalo
13350,gato
13351,gato
13352,cachorro
13353,sapo
13354,passaro
13355,gato
13356,veado
13357,passaro
13358,aviao
13359,cavalo
13360,sapo
13361,caminhao
13362,caminhao
13363,automovel
13364,aviao
13365,veado
13366,sapo
13367,cavalo
13368,cavalo
13369,automovel
13370,gato
13371,navio
13372,aviao
13373,aviao
13374,passaro
13375,automovel
13376,aviao
13377,cachorro
13378,automovel
13379,aviao
13380,caminhao
13381,gato
13382,aviao
13383,cavalo
13384,gato
13385,veado
13386,passaro
13387,caminhao
13388,passaro
13389,cavalo
13390,caminhao
13391,veado
13392,passaro
13393,caminhao
13394,sapo
13395,veado
13396,navio
13397,gato
13398,caminhao
13399,passaro
13400,caminhao
13401,automovel
13402,gato
13403,sapo
13404,passaro
13405,navio
13406,navio
13407,sapo
13408,cachorro
13409,gato
13410,navio
13411,cachorro
13412,cavalo
13413,navio
13414,caminhao
13415,cachorro
13416,veado
13417,cavalo
13418,passaro
13419,aviao
13420,navio
13421,cavalo
13422,caminhao
13423,aviao
13424,cachorro
13425,cavalo
13426,cachorro
13427,navio
13428,navio
13429,veado
13430,cachorro
13431,sapo
13432,cachorro
13433,sapo
13434,passaro
13435,passaro
13436,veado
13437,cachorro
13438,sapo
13439,gato
13440,veado
13441,caminhao
13442,gato
13443,cavalo
13444,sapo
13445,automovel
13446,passaro
13447,cachorro
13448,navio
13449,sapo
13450,aviao
13451,gato
13452,navio
13453,navio
13454,gato
13455,veado
13456,automovel
13457,cachorro
13458,cachorro
13459,cavalo
13460,veado
13461,automovel
13462,automovel
13463,aviao
13464,sapo
13465,gato
13466,navio
13467,automovel
13468,veado
13469,cachorro
13470,veado
13471,sapo
13472,gato
13473,cachorro
13474,cavalo
13475,cavalo
13476,cachorro
13477,aviao
13478,navio
13479,navio
13480,cachorro
13481,automovel
13482,passaro
13483,passaro
13484,cachorro
13485,passaro
13486,gato
13487,automovel
13488,passaro
13489,passaro
13490,automovel
13491,caminhao
13492,caminhao
13493,sapo
13494,veado
13495,gato
13496,caminhao
13497,sapo
13498,gato
13499,sapo
13500,caminhao
13501,aviao
13502,cavalo
13503,cachorro
13504,sapo
13505,automovel
13506,veado
13507,sapo
13508,cavalo
13509,passaro
13510,caminhao
13511,cavalo
13512,aviao
13513,automovel
13514,passaro
13515,automovel
13516,passaro
13517,passaro
13518,automovel
13519,caminhao
13520,passaro
13521,sapo
13522,aviao
13523,cachorro
13524,navio
13525,cavalo
13526,passaro
13527,veado
13528,navio
13529,sapo
13530,cavalo
13531,automovel
13532,cachorro
13533,cachorro
13534,veado
13535,caminhao
13536,cachorro
13537,gato
13538,cachorro
13539,cachorro
13540,passaro
13541,gato
13542,gato
13543,cavalo
13544,gato
13545,veado
13546,passaro
13547,cavalo
13548,cachorro
13549,navio
13550,passaro
13551,sapo
13552,veado
13553,passaro
13554,automovel
13555,cachorro
13556,navio
13557,cavalo
13558,automovel
13559,navio
13560,aviao
13561,cachorro
13562,sapo
13563,passaro
13564,veado
13565,caminhao
13566,caminhao
13567,caminhao
13568,cavalo
13569,caminhao
13570,aviao
13571,gato
13572,veado
13573,aviao
13574,cavalo
13575,gato
13576,passaro
13577,automovel
13578,gato
13579,automovel
13580,cachorro
13581,cavalo
13582,caminhao
13583,navio
13584,passaro
13585,cavalo
13586,cavalo
13587,navio
13588,sapo
13589,automovel
13590,sapo
13591,aviao
13592,passaro
13593,veado
13594,veado
13595,navio
13596,cavalo
13597,cavalo
13598,navio
13599,veado
13600,caminhao
13601,veado
13602,veado
13603,sapo
13604,gato
13605,navio
13606,navio
13607,veado
13608,gato
13609,cavalo
13610,automovel
13611,aviao
13612,aviao
13613,navio
13614,gato
13615,cachorro
13616,gato
13617,caminhao
13618,sapo
13619,cavalo
13620,cavalo
13621,passaro
13622,caminhao
13623,aviao
13624,gato
13625,passaro
13626,passaro
13627,gato
13628,cachorro
13629,veado
13630,veado
13631,cachorro
13632,passaro
13633,navio
13634,cachorro
13635,caminhao
13636,veado
13637,veado
13638,automovel
13639,cachorro
13640,gato
13641,gato
13642,cavalo
13643,automovel
13644,gato
13645,aviao
13646,caminhao
13647,passaro
13648,automovel
13649,sapo
13650,passaro
13651,navio
13652,cachorro
13653,gato
13654,caminhao
13655,cavalo
13656,aviao
13657,automovel
13658,navio
13659,cachorro
13660,automovel
13661,aviao
13662,cachorro
13663,aviao
13664,caminhao
13665,veado
13666,caminhao
13667,caminhao
13668,sapo
13669,cavalo
13670,automovel
13671,cachorro
13672,gato
13673,aviao
13674,aviao
13675,cachorro
13676,veado
13677,cavalo
13678,automovel
13679,cachorro
13680,navio
13681,cachorro
13682,gato
13683,automovel
13684,veado
13685,aviao
13686,aviao
13687,gato
13688,cavalo
13689,automovel
13690,navio
13691,gato
13692,aviao
13693,gato
13694,caminhao
13695,sapo
13696,veado
13697,caminhao
13698,aviao
13699,aviao
13700,navio
13701,caminhao
13702,gato
13703,sapo
13704,sapo
13705,cavalo
13706,caminhao
13707,navio
13708,navio
13709,sapo
13710,aviao
13711,gato
13712,cavalo
13713,cavalo
13714,cavalo
13715,passaro
13716,sapo
13717,gato
13718,cachorro
13719,aviao
13720,veado
13721,automovel
13722,aviao
13723,caminhao
13724,navio
13725,aviao
13726,caminhao
13727,cachorro
13728,automovel
13729,veado
13730,cavalo
13731,gato
13732,sapo
13733,aviao
13734,aviao
13735,automovel
13736,sapo
13737,caminhao
13738,automovel
13739,automovel
13740,caminhao
13741,sapo
13742,aviao
13743,veado
13744,sapo
13745,caminhao
13746,sapo
13747,passaro
13748,automovel
13749,caminhao
13750,aviao
13751,caminhao
13752,navio
13753,cavalo
13754,caminhao
13755,caminhao
13756,sapo
13757,cachorro
13758,cavalo
13759,navio
13760,aviao
13761,veado
13762,sapo
13763,cavalo
13764,cachorro
13765,automovel
13766,aviao
13767,automovel
13768,cavalo
13769,automovel
13770,gato
13771,veado
13772,navio
13773,cavalo
13774,veado
13775,passaro
13776,navio
13777,passaro
13778,cavalo
13779,navio
13780,sapo
13781,aviao
13782,veado
13783,gato
13784,sapo
13785,automovel
13786,navio
13787,passaro
13788,navio
13789,navio
13790,passaro
13791,veado
13792,aviao
13793,gato
13794,passaro
13795,sapo
13796,gato
13797,caminhao
13798,cachorro
13799,aviao
13800,aviao
13801,automovel
13802,automovel
13803,cavalo
13804,passaro
13805,cavalo
13806,cachorro
13807,sapo
13808,caminhao
13809,navio
13810,navio
13811,cachorro
13812,automovel
13813,caminhao
13814,cachorro
13815,cachorro
13816,sapo
13817,navio
13818,navio
13819,automovel
13820,passaro
13821,cavalo
13822,passaro
13823,sapo
13824,sapo
13825,passaro
13826,automovel
13827,sapo
13828,gato
13829,aviao
13830,veado
13831,gato
13832,aviao
13833,cavalo
13834,cavalo
13835,navio
13836,aviao
13837,cavalo
13838,gato
13839,cavalo
13840,caminhao
13841,sapo
13842,cachorro
13843,sapo
13844,cavalo
13845,caminhao
13846,sapo
13847,aviao
13848,cachorro
13849,aviao
13850,cavalo
13851,cavalo
13852,caminhao
13853,automovel
13854,passaro
13855,sapo
13856,veado
13857,navio
13858,veado
13859,cachorro
13860,aviao
13861,sapo
13862,automovel
13863,navio
13864,aviao
13865,navio
13866,cachorro
13867,navio
13868,passaro
13869,passaro
13870,cachorro
13871,sapo
13872,aviao
13873,caminhao
13874,automovel
13875,automovel
13876,cavalo
13877,aviao
13878,gato
13879,passaro
13880,gato
13881,cavalo
13882,navio
13883,cavalo
13884,cachorro
13885,navio
13886,cavalo
13887,cachorro
13888,aviao
13889,gato
13890,navio
13891,cachorro
13892,automovel
13893,caminhao
13894,passaro
13895,automovel
13896,automovel
13897,passaro
13898,passaro
13899,passaro
13900,cachorro
13901,navio
13902,cavalo
13903,veado
13904,aviao
13905,aviao
13906,aviao
13907,gato
13908,gato
13909,passaro
13910,aviao
13911,automovel
13912,aviao
13913,gato
13914,cavalo
13915,aviao
13916,caminhao
13917,caminhao
13918,automovel
13919,automovel
13920,passaro
13921,cavalo
13922,passaro
13923,passaro
13924,automovel
13925,gato
13926,sapo
13927,cavalo
13928,cachorro
13929,navio
13930,veado
13931,automovel
13932,passaro
13933,gato
13934,gato
13935,aviao
13936,navio
13937,aviao
13938,cachorro
13939,cachorro
13940,aviao
13941,passaro
13942,cachorro
13943,automovel
13944,passaro
13945,cavalo
13946,navio
13947,navio
13948,veado
13949,cavalo
13950,gato
13951,caminhao
13952,caminhao
13953,gato
13954,veado
13955,navio
13956,navio
13957,caminhao
13958,gato
13959,veado
13960,passaro
13961,caminhao
13962,passaro
13963,aviao
13964,passaro
13965,caminhao
13966,sapo
13967,automovel
13968,navio
13969,cavalo
13970,veado
13971,navio
13972,cachorro
13973,aviao
13974,caminhao
13975,caminhao
13976,caminhao
13977,caminhao
13978,automovel
13979,caminhao
13980,navio
13981,automovel
13982,caminhao
13983,gato
13984,sapo
13985,caminhao
13986,veado
13987,passaro
13988,veado
13989,veado
13990,sapo
13991,cachorro
13992,veado
13993,automovel
13994,sapo
13995,automovel
13996,caminhao
13997,aviao
13998,veado
13999,automovel
14000,passaro
14001,navio
14002,sapo
14003,automovel
14004,gato
14005,navio
14006,cachorro
14007,navio
14008,veado
14009,veado
14010,aviao
14011,automovel
14012,navio
14013,sapo
14014,automovel
14015,caminhao
14016,sapo
14017,gato
14018,cachorro
14019,sapo
14020,veado
14021,caminhao
14022,caminhao
14023,automovel
14024,automovel
14025,automovel
14026,gato
14027,automovel
14028,navio
14029,navio
14030,navio
14031,sapo
14032,navio
14033,navio
14034,aviao
14035,cavalo
14036,cachorro
14037,navio
14038,aviao
14039,caminhao
14040,veado
14041,cavalo
14042,aviao
14043,sapo
14044,passaro
14045,cavalo
14046,passaro
14047,aviao
14048,cavalo
14049,caminhao
14050,cachorro
14051,automovel
14052,cavalo
14053,cavalo
14054,passaro
14055,gato
14056,cachorro
14057,veado
14058,automovel
14059,cavalo
14060,automovel
14061,cavalo
14062,caminhao
14063,gato
14064,veado
14065,veado
14066,sapo
14067,cachorro
14068,passaro
14069,caminhao
14070,cachorro
14071,cavalo
14072,gato
14073,passaro
14074,caminhao
14075,gato
14076,veado
14077,cachorro
14078,aviao
14079,sapo
14080,aviao
14081,cachorro
14082,passaro
14083,navio
14084,passaro
14085,gato
14086,gato
14087,sapo
14088,sapo
14089,sapo
14090,cachorro
14091,sapo
14092,automovel
14093,passaro
14094,caminhao
14095,sapo
14096,aviao
14097,cavalo
14098,automovel
14099,navio
14100,gato
14101,aviao
14102,navio
14103,automovel
14104,cachorro
14105,navio
14106,gato
14107,caminhao
14108,gato
14109,caminhao
14110,veado
14111,veado
14112,caminhao
14113,cavalo
14114,aviao
14115,navio
14116,automovel
14117,cavalo
14118,veado
14119,automovel
14120,passaro
14121,veado
14122,gato
14123,gato
14124,cavalo
14125,caminhao
14126,navio
14127,caminhao
14128,navio
14129,gato
14130,gato
14131,cachorro
14132,navio
14133,automovel
14134,caminhao
14135,cachorro
14136,veado
14137,aviao
14138,navio
14139,sapo
14140,passaro
14141,aviao
14142,sapo
14143,gato
14144,aviao
14145,caminhao
14146,cavalo
14147,cachorro
14148,veado
14149,gato
14150,veado
14151,gato
14152,cachorro
14153,passaro
14154,automovel
14155,navio
14156,passaro
14157,caminhao
14158,aviao
14159,cavalo
14160,veado
14161,automovel
14162,sapo
14163,navio
14164,caminhao
14165,gato
14166,passaro
14167,navio
14168,passaro
14169,automovel
14170,gato
14171,navio
14172,aviao
14173,cachorro
14174,automovel
14175,passaro
14176,passaro
14177,cavalo
14178,automovel
14179,cavalo
14180,cachorro
14181,cavalo
14182,veado
14183,caminhao
14184,passaro
14185,cachorro
14186,aviao
14187,passaro
14188,passaro
14189,gato
14190,sapo
14191,navio
14192,passaro
14193,caminhao
14194,passaro
14195,cachorro
14196,sapo
14197,passaro
14198,cachorro
14199,navio
14200,caminhao
14201,cachorro
14202,cavalo
14203,passaro
14204,veado
14205,navio
14206,veado
14207,caminhao
14208,navio
14209,navio
14210,automovel
14211,sapo
14212,cavalo
14213,cavalo
14214,gato
14215,sapo
14216,aviao
14217,caminhao
14218,veado
14219,veado
14220,veado
14221,cachorro
14222,cachorro
14223,cavalo
14224,cachorro
14225,caminhao
14226,caminhao
14227,aviao
14228,cavalo
14229,caminhao
14230,navio
14231,cachorro
14232,aviao
14233,gato
14234,automovel
14235,aviao
14236,automovel
14237,automovel
14238,automovel
14239,veado
14240,veado
14241,veado
14242,cavalo
14243,cavalo
14244,passaro
14245,caminhao
14246,passaro
14247,cachorro
14248,passaro
14249,sapo
14250,cavalo
14251,passaro
14252,passaro
14253,gato
14254,veado
14255,veado
14256,navio
14257,cachorro
14258,veado
14259,cavalo
14260,veado
14261,caminhao
14262,gato
14263,cavalo
14264,navio
14265,aviao
14266,automovel
14267,caminhao
14268,cavalo
14269,aviao
14270,automovel
14271,sapo
14272,navio
14273,cachorro
14274,aviao
14275,veado
14276,navio
14277,automovel
14278,caminhao
14279,aviao
14280,aviao
14281,cachorro
14282,caminhao
14283,passaro
14284,gato
14285,caminhao
14286,sapo
14287,automovel
14288,cavalo
14289,cachorro
14290,navio
14291,automovel
14292,aviao
14293,passaro
14294,gato
14295,automovel
14296,veado
14297,cavalo
14298,aviao
14299,veado
14300,aviao
14301,gato
14302,caminhao
14303,sapo
14304,gato
14305,gato
14306,caminhao
14307,cavalo
14308,navio
14309,gato
14310,automovel
14311,cachorro
14312,automovel
14313,aviao
14314,automovel
14315,veado
14316,navio
14317,aviao
14318,sapo
14319,navio
14320,cavalo
14321,automovel
14322,sapo
14323,cachorro
14324,cachorro
14325,gato
14326,caminhao
14327,sapo
14328,passaro
14329,aviao
14330,automovel
14331,passaro
14332,cavalo
14333,veado
14334,navio
14335,cachorro
14336,caminhao
14337,cavalo
14338,cavalo
14339,automovel
14340,aviao
14341,gato
14342,aviao
14343,sapo
14344,cachorro
14345,caminhao
14346,aviao
14347,veado
14348,caminhao
14349,gato
14350,cachorro
14351,caminhao
14352,navio
14353,passaro
14354,automovel
14355,navio
14356,aviao
14357,aviao
14358,gato
14359,navio
14360,passaro
14361,cachorro
14362,veado
14363,cachorro
14364,automovel
14365,aviao
14366,aviao
14367,sapo
14368,automovel
14369,gato
14370,automovel
14371,navio
14372,cavalo
14373,veado
14374,cavalo
14375,passaro
14376,cavalo
14377,caminhao
14378,caminhao
14379,caminhao
14380,caminhao
14381,cachorro
14382,cavalo
14383,navio
14384,cachorro
14385,caminhao
14386,cachorro
14387,automovel
14388,veado
14389,aviao
14390,aviao
14391,cachorro
14392,cachorro
14393,automovel
14394,cavalo
14395,navio
14396,passaro
14397,cavalo
14398,navio
14399,caminhao
14400,veado
14401,navio
14402,passaro
14403,passaro
14404,gato
14405,gato
14406,navio
14407,cachorro
14408,cavalo
14409,sapo
14410,navio
14411,caminhao
14412,cavalo
14413,gato
14414,automovel
14415,cachorro
14416,sapo
14417,navio
14418,sapo
14419,passaro
14420,caminhao
14421,automovel
14422,aviao
14423,passaro
14424,automovel
14425,sapo
14426,sapo
14427,veado
14428,caminhao
14429,automovel
14430,sapo
14431,cachorro
14432,passaro
14433,navio
14434,navio
14435,caminhao
14436,aviao
14437,automovel
14438,automovel
14439,sapo
14440,automovel
14441,navio
14442,gato
14443,passaro
14444,sapo
14445,aviao
14446,automovel
14447,aviao
14448,gato
14449,aviao
14450,automovel
14451,automovel
14452,veado
14453,navio
14454,automovel
14455,caminhao
14456,passaro
14457,cachorro
14458,veado
14459,passaro
14460,gato
14461,automovel
14462,cachorro
14463,navio
14464,automovel
14465,navio
14466,aviao
14467,sapo
14468,gato
14469,cavalo
14470,veado
14471,navio
14472,sapo
14473,aviao
14474,cachorro
14475,gato
14476,gato
14477,automovel
14478,automovel
14479,gato
14480,caminhao
14481,gato
14482,automovel
14483,passaro
14484,passaro
14485,aviao
14486,aviao
14487,cachorro
14488,cachorro
14489,cavalo
14490,caminhao
14491,sapo
14492,passaro
14493,sapo
14494,sapo
14495,veado
14496,caminhao
14497,veado
14498,cachorro
14499,navio
14500,automovel
14501,cachorro
14502,gato
14503,sapo
14504,automovel
14505,veado
14506,navio
14507,sapo
14508,navio
14509,cachorro
14510,veado
14511,gato
14512,aviao
14513,passaro
14514,sapo
14515,navio
14516,sapo
14517,cachorro
14518,sapo
14519,cavalo
14520,gato
14521,cavalo
14522,navio
14523,passaro
14524,caminhao
14525,cavalo
14526,veado
14527,passaro
14528,veado
14529,gato
14530,cachorro
14531,gato
14532,cachorro
14533,navio
14534,passaro
14535,cavalo
14536,caminhao
14537,caminhao
14538,automovel
14539,caminhao
14540,sapo
14541,veado
14542,gato
14543,sapo
14544,navio
14545,caminhao
14546,sapo
14547,sapo
14548,gato
14549,gato
14550,caminhao
14551,navio
14552,cachorro
14553,veado
14554,cavalo
14555,caminhao
14556,gato
14557,cavalo
14558,cachorro
14559,cachorro
14560,veado
14561,aviao
14562,passaro
14563,cachorro
14564,sapo
14565,cachorro
14566,passaro
14567,sapo
14568,passaro
14569,cachorro
14570,cachorro
14571,navio
14572,cachorro
14573,cachorro
14574,caminhao
14575,veado
14576,veado
14577,navio
14578,gato
14579,sapo
14580,veado
14581,cachorro
14582,passaro
14583,cachorro
14584,passaro
14585,veado
14586,aviao
